listening
1588931075904,borderNo 1 ,id 0,0.2060546875,0.89508056640625,0.39398193359375,-0.0330810546875
1588931075925,borderNo 1 ,id 6,0.57476806640625,0.05474853515625,0.1402587890625,-0.80438232421875
1588931075948,borderNo 1 ,id 0,0.20611572265625,0.89501953125,0.39398193359375,-0.03302001953125
1588931075973,borderNo 1 ,id 5,0.277099609375,0.43817138671875,0.5867919921875,-0.6219482421875
1588931076002,borderNo 1 ,id 0,0.2059326171875,0.89501953125,0.39410400390625,-0.03314208984375
1588931076026,borderNo 1 ,id 6,0.57476806640625,0.05474853515625,0.14019775390625,-0.80438232421875
1588931076048,borderNo 1 ,id 8,-0.050048828125,0.81463623046875,0.5684814453125,0.102783203125
1588931076072,borderNo 1 ,id 5,0.27593994140625,0.440185546875,0.58642578125,-0.62139892578125
1588931076106,borderNo 1 ,id 0,0.20587158203125,0.89508056640625,0.39404296875,-0.03314208984375
1588931076126,borderNo 1 ,id 1,0.05987548828125,-0.7088623046875,0.70111083984375,-0.04901123046875
1588931076149,borderNo 1 ,id 8,-0.050048828125,0.81463623046875,0.5684814453125,0.10284423828125
1588931076172,borderNo 1 ,id 4,0.73883056640625,-0.010009765625,0.05804443359375,-0.67132568359375
1588931076212,borderNo 1 ,id 0,0.20587158203125,0.89508056640625,0.39404296875,-0.03314208984375
1588931076226,borderNo 1 ,id 1,0.05987548828125,-0.7088623046875,0.70111083984375,-0.04901123046875
1588931076249,borderNo 1 ,id 8,-0.05010986328125,0.8145751953125,0.56854248046875,0.10302734375
1588931076273,borderNo 1 ,id 4,0.73876953125,-0.01007080078125,0.057861328125,-0.67138671875
1588931076302,borderNo 1 ,id 0,0.205810546875,0.89508056640625,0.39404296875,-0.033203125
1588931076326,borderNo 1 ,id 1,0.05987548828125,-0.7088623046875,0.7010498046875,-0.04901123046875
1588931076349,borderNo 1 ,id 8,-0.05010986328125,0.8145751953125,0.56854248046875,0.10296630859375
1588931076373,borderNo 1 ,id 4,0.73883056640625,-0.0098876953125,0.05816650390625,-0.67132568359375
1588931076402,borderNo 1 ,id 0,0.205810546875,0.89508056640625,0.39404296875,-0.033203125
1588931076426,borderNo 1 ,id 5,0.277099609375,0.43853759765625,0.5865478515625,-0.6219482421875
1588931076449,borderNo 1 ,id 8,-0.05010986328125,0.81463623046875,0.5684814453125,0.1029052734375
1588931076474,borderNo 1 ,id 4,0.73883056640625,-0.00994873046875,0.05816650390625,-0.67132568359375
1588931076504,borderNo 1 ,id 0,0.205810546875,0.89508056640625,0.39404296875,-0.033203125
1588931076526,borderNo 1 ,id 5,0.2769775390625,0.43896484375,0.5863037109375,-0.62188720703125
1588931076549,borderNo 1 ,id 8,-0.0501708984375,0.8145751953125,0.56854248046875,0.10284423828125
1588931076573,borderNo 1 ,id 4,0.73876953125,-0.010009765625,0.05810546875,-0.67132568359375
1588931076602,borderNo 1 ,id 0,0.205810546875,0.89508056640625,0.39404296875,-0.03326416015625
1588931076625,borderNo 1 ,id 5,0.27703857421875,0.43865966796875,0.58648681640625,-0.6219482421875
1588931076649,borderNo 1 ,id 8,-0.050048828125,0.81463623046875,0.5684814453125,0.102783203125
1588931076673,borderNo 1 ,id 4,0.73883056640625,-0.00994873046875,0.05816650390625,-0.67132568359375
1588931076701,borderNo 1 ,id 0,0.20587158203125,0.89508056640625,0.39404296875,-0.033203125
1588931076725,borderNo 1 ,id 5,0.27703857421875,0.4388427734375,0.58636474609375,-0.62188720703125
1588931076748,borderNo 1 ,id 8,-0.05010986328125,0.81463623046875,0.5684814453125,0.10284423828125
